user_id	basket_id	item_id
426	1	2838
426	1	2998
426	1	3115
427	0	5525
427	0	2039
427	0	4826
427	0	103
427	0	2456
427	0	8381
427	0	219
427	0	878
427	0	3945
427	0	145
427	0	1369
427	1	2370
427	1	2744
427	1	794
428	0	46
428	1	6209
428	2	8
428	2	124
428	2	756
428	2	3771
428	2	1463
428	3	126
428	3	4589
428	3	119
428	3	432
428	3	1027
428	3	196
428	3	369
428	3	3977
428	3	258
428	4	7023
428	4	6463
428	5	5266
428	6	7292
428	6	4672
428	7	680
428	8	2483
428	8	1216
428	8	22
428	8	1767
428	8	2859
428	8	2482
428	8	3500
428	8	198
428	8	6883
428	8	1498
428	9	1321
428	10	1384
428	10	5483
428	10	7592
428	11	1273
428	11	494
428	11	1996
428	11	4447
428	12	124
428	13	651
428	13	520
428	14	135
428	14	5552
428	14	124
428	14	119
428	15	126
428	15	119
428	15	2020
428	16	320
428	17	1074
428	17	1112
428	17	1064
428	17	6221
428	17	3148
428	17	5666
428	17	5273
428	17	1321
428	17	88
428	17	114
428	17	46
428	17	4447
428	17	6459
428	18	169
428	19	675
428	19	1996
428	19	697
428	20	2188
428	21	540
428	21	1935
428	21	626
428	21	680
428	21	3837
429	0	7808
429	0	2949
429	0	7643
429	0	161
429	0	2109
429	1	2109
430	0	352
430	0	327
430	0	5241
430	0	7623
430	0	3701
430	0	6948
430	0	4529
430	0	1026
430	1	2195
430	1	667
430	1	2565
430	1	5959
430	1	2538
430	2	3073
430	2	3691
430	2	182
430	2	3071
430	2	3600
430	2	3690
430	2	8602
430	3	7405
430	3	5916
430	3	7800
430	3	884
430	4	829
430	4	419
430	4	5606
430	4	5241
430	4	4642
430	4	8231
430	4	8174
430	4	3502
430	5	934
430	5	3112
430	5	2870
430	5	2874
430	5	1412
430	5	1197
430	5	4905
430	5	2919
430	5	6623
430	5	2565
430	5	2150
430	5	4296
430	5	2285
430	5	6481
430	5	2400
430	5	7217
430	5	5795
430	5	322
430	5	5800
430	5	3343
430	5	1871
431	0	3771
431	0	2298
431	0	46
431	0	3927
431	0	821
431	1	404
431	1	2336
431	1	6687
431	1	102
431	1	2768
431	1	1321
431	1	1423
431	2	3310
431	2	3927
431	2	1896
431	3	5415
431	3	136
431	3	4368
431	3	2606
431	4	680
431	5	1321
431	6	249
431	7	1049
431	7	136
431	7	102
431	7	1044
431	7	110
431	8	1055
431	8	7690
431	8	1044
431	8	2570
431	8	1633
431	8	4584
431	8	713
431	8	1049
431	8	1056
431	8	2970
431	8	819
431	8	1910
431	8	3977
432	0	2440
432	0	135
432	1	1169
433	0	566
433	0	1917
433	0	1821
433	1	44
433	2	2170
433	3	3466
433	3	446
433	3	2170
433	4	1090
433	4	4521
433	4	4855
433	4	1736
433	4	3644
433	4	402
433	4	850
433	4	2209
433	4	5478
433	4	452
433	4	1521
433	4	8467
433	4	7365
433	4	2581
433	4	3630
433	4	4469
433	4	44
433	4	503
433	5	676
433	5	4001
433	6	676
433	7	1525
433	7	484
433	7	963
433	8	7943
433	9	1852
433	9	4001
433	9	654
433	9	473
433	9	3911
433	9	1525
433	9	484
433	9	2278
433	10	1294
433	11	922
433	11	3359
433	12	2170
433	13	5593
433	13	6841
433	13	2022
433	14	369
433	15	2940
434	0	47
434	0	771
434	0	1275
434	0	8410
434	0	6490
434	0	1022
434	0	6873
434	0	428
434	0	3867
434	0	2763
434	0	5595
434	0	59
434	0	7649
434	0	1021
434	0	56
434	0	7434
434	0	439
434	0	6822
434	0	8044
434	0	859
434	0	19
434	0	1876
434	0	8201
434	0	2109
434	0	1027
434	1	1638
434	1	168
434	1	1058
434	1	3253
434	1	817
434	1	359
434	1	7206
434	1	379
434	1	2776
434	1	3848
434	1	2109
434	1	1633
434	2	4526
434	2	4898
434	3	5231
434	3	1787
434	3	6084
434	3	325
434	3	3684
435	0	46
435	1	450
435	2	9
435	3	457
435	4	13
435	5	630
435	6	418
435	7	44
436	0	46
436	1	450
436	2	9
436	3	457
436	4	13
436	5	630
436	6	418
436	7	44
436	8	39
436	8	3574
437	0	3579
437	1	2284
437	1	176
437	1	3062
437	1	8208
437	2	450
437	3	13
437	4	120
437	4	44
437	4	2500
437	5	8198
438	0	2041
438	0	4746
438	0	417
438	0	5210
438	0	6490
438	0	5721
438	0	6496
438	0	5150
438	0	6168
438	0	401
438	0	2316
438	0	5764
438	0	3653
438	0	2138
438	0	3442
438	0	4845
438	0	420
438	1	6221
438	1	463
438	1	4148
438	1	3091
438	1	705
438	1	5302
438	1	91
438	1	2100
438	1	3146
438	1	1217
438	1	348
438	1	2749
438	1	4001
438	1	1393
438	1	4495
438	1	906
438	1	4298
438	2	4487
438	2	7196
438	2	4320
438	2	1633
438	2	6970
438	2	1663
438	2	1
438	2	7194
438	2	4962
438	2	8055
438	2	5206
438	3	2595
438	3	2100
438	3	3243
439	0	8501
439	0	771
439	0	46
439	1	5950
439	1	3532
439	1	3673
439	1	135
439	1	6127
439	1	5312
439	1	5587
439	1	1658
439	1	1659
439	2	359
439	2	182
439	2	2468
439	3	7301
439	3	5235
439	3	6408
439	3	7346
440	0	683
440	0	813
440	1	649
440	1	1082
440	1	4607
440	1	1658
440	1	836
440	1	311
440	1	317
440	1	4893
440	1	309
440	2	1312
440	2	5957
440	2	484
440	2	5496
440	2	2849
440	2	359
440	2	2918
440	3	768
440	3	5670
440	3	46
440	3	683
440	3	2238
440	3	123
440	3	4893
440	3	120
440	3	3673
440	3	2956
440	3	1658
440	3	126
440	3	687
441	0	2910
441	0	2763
441	1	6978
441	1	6569
441	2	7119
441	3	7509
442	0	1286
442	0	7573
442	1	322
442	1	106
442	1	7503
442	1	1421
442	1	2667
442	1	8626
442	1	987
442	1	356
442	2	1448
442	3	1658
442	3	3105
442	3	1673
442	3	7149
442	3	8517
442	3	7503
442	3	3673
442	4	3265
442	4	3365
442	4	5562
442	5	1977
442	5	2989
442	5	8292
442	5	2667
442	5	2131
442	5	2203
442	5	1423
443	0	46
443	1	1619
443	1	1295
443	1	4380
443	1	8476
443	1	4909
443	2	1674
443	3	1730
443	3	469
443	4	2134
443	4	6122
443	4	5195
443	4	136
443	4	9
443	5	241
443	5	1590
443	5	1221
443	5	712
443	5	2978
443	5	836
443	5	800
443	6	1626
443	6	1883
443	6	2549
443	6	1532
443	6	47
443	6	59
443	6	2548
443	6	1021
443	6	430
443	7	1674
443	7	2160
443	8	3339
443	8	1612
443	8	1551
443	8	3845
443	8	136
443	8	162
443	8	138
443	8	1235
443	8	693
443	8	111
444	0	7163
444	1	7228
444	1	4793
444	1	697
444	1	469
444	1	4217
444	1	46
444	2	5739
444	2	2565
444	2	4794
444	2	1010
444	3	2567
444	3	6016
444	3	952
444	3	454
444	3	5620
444	3	2036
444	4	2840
444	4	4189
444	4	2140
444	4	7937
444	4	1951
444	5	1949
444	5	3810
444	5	1394
444	5	78
444	5	4708
444	5	899
444	5	198
444	5	1522
444	5	207
445	0	2023
445	0	70
445	0	46
445	0	4837
445	0	3458
445	0	3158
445	0	6793
445	0	3720
445	0	2435
445	0	4986
445	0	1214
445	0	48
445	0	134
445	0	5679
445	0	1775
445	0	2213
445	0	410
445	1	7788
445	1	2353
445	1	5360
445	1	628
446	0	652
446	0	3246
446	0	46
446	0	5569
446	1	9
446	1	204
446	1	572
446	1	19
446	2	111
446	2	4431
446	2	6971
446	2	720
446	2	4089
446	2	2769
446	2	204
446	2	9
446	3	1633
446	3	1058
446	3	1056
446	4	196
446	4	57
446	4	2603
446	4	1797
446	5	1044
446	5	1049
446	5	2505
446	5	1095
447	0	751
447	0	5241
447	0	352
447	0	1990
447	0	4335
447	0	5869
447	0	829
447	0	1026
447	0	892
447	0	1789
447	1	348
447	1	4514
447	1	7264
447	1	3480
447	1	892
447	1	2984
447	1	3614
447	1	6424
447	1	1449
447	1	2635
447	1	4297
447	2	1655
447	2	1524
447	2	3373
447	2	2191
447	2	3924
447	2	5164
447	2	348
447	2	2196
447	2	2117
447	2	3100
447	2	1412
447	2	2198
447	2	3498
447	2	4935
447	2	2150
447	3	3874
447	3	4935
447	3	1091
447	3	1312
447	3	3625
447	3	7659
447	3	348
447	3	2861
447	3	589
447	3	1095
447	4	330
447	4	685
447	4	7079
447	4	3112
447	4	3105
447	4	1089
447	4	3550
447	4	6828
447	4	281
447	4	2150
447	4	2921
447	4	4742
447	5	2753
447	5	913
447	5	3551
447	5	2298
447	5	2540
447	5	2639
447	5	3105
447	5	652
447	5	1382
447	5	892
447	5	3373
447	5	290
447	5	4128
447	6	1382
447	6	5744
447	6	3215
447	6	3651
447	6	4629
447	6	4496
447	6	2518
447	6	8627
447	6	7012
447	7	8431
447	7	2353
447	7	3229
447	7	7377
447	7	8391
447	7	39
447	7	2811
447	7	3220
447	7	3373
447	7	3062
447	7	109
448	0	739
448	0	4552
448	0	8130
448	0	4553
448	0	771
448	0	3425
448	0	6857
448	0	46
448	1	293
448	1	2199
448	2	7192
448	2	847
448	2	5340
448	2	6022
448	2	1733
448	2	4139
448	2	111
448	2	7661
448	2	3355
448	2	4183
448	3	7966
448	3	5435
448	3	5367
448	4	46
448	4	6394
449	0	219
449	0	4431
449	0	678
449	1	2252
449	2	7622
449	2	6972
449	3	293
449	4	4299
449	4	678
449	4	4555
449	4	328
449	5	1021
449	5	4513
449	5	4342
450	0	2676
450	0	1285
450	0	2828
450	1	277
450	1	5244
450	1	2471
450	1	46
450	1	6337
450	2	4374
450	2	5783
450	2	1285
450	3	369
450	3	171
450	3	674
450	4	86
450	4	1274
450	4	1285
450	4	664
450	4	1833
450	5	2687
450	5	2089
450	5	1403
450	6	1274
450	6	212
450	7	663
450	7	1274
450	7	1441
450	7	1285
450	7	236
450	7	668
450	7	4281
451	0	870
451	0	1601
451	0	2940
451	0	1584
451	0	3954
451	0	7424
451	0	6366
451	0	1045
451	0	6553
451	0	884
451	0	8163
451	0	6305
451	0	3482
451	0	6356
451	0	7442
451	0	352
451	0	2417
451	0	4592
451	0	4119
451	0	2053
451	0	5
451	1	4844
451	1	3727
451	1	2358
451	1	4843
451	1	2424
451	2	3715
451	2	4077
451	2	7462
451	2	585
451	2	7865
451	2	870
451	2	1593
451	2	109
451	2	3849
451	2	2494
451	2	5559
451	2	1468
451	3	7463
451	3	4256
451	3	5520
451	3	957
451	3	8142
451	3	3647
451	3	3774
451	3	2337
451	3	702
451	3	884
451	3	807
451	3	8093
451	3	131
451	3	4182
451	3	359
451	3	744
451	3	8004
451	3	5
451	3	1358
451	3	2802
451	3	355
451	3	2987
452	0	9
452	0	1271
452	1	3580
452	1	359
452	1	5644
452	2	209
452	2	5602
452	2	2093
452	2	398
452	2	928
452	3	336
452	3	3105
452	4	219
452	4	485
452	4	1578
452	4	2237
452	4	457
452	5	1529
452	5	485
452	6	6763
452	7	2338
452	7	2105
452	7	2503
452	8	1067
452	8	1270
452	9	526
452	9	4703
452	9	6129
452	9	3557
452	9	7451
452	9	7350
452	10	46
452	10	9
452	10	213
452	10	6763
452	10	457
452	10	226
452	11	680
453	0	487
453	0	1035
453	0	4914
453	0	3977
453	0	1578
453	0	1275
453	0	2444
453	0	2027
453	0	46
453	1	348
453	1	2013
453	2	46
453	2	3719
453	2	5109
453	2	2317
453	2	1745
453	2	5110
453	3	1321
453	3	4933
453	4	111
453	4	46
453	4	204
453	4	3452
453	4	312
453	4	884
453	4	380
453	4	780
453	4	61
453	4	2897
453	5	2465
453	5	8436
453	5	1094
453	6	731
453	6	962
453	7	4924
453	8	140
453	8	169
453	9	380
453	9	4085
453	9	1633
453	10	4318
453	10	403
454	0	2150
454	0	619
454	0	3808
454	0	3467
454	0	6114
454	0	356
454	0	1042
454	0	3931
454	0	372
454	0	895
454	0	736
454	0	173
454	0	518
454	0	3789
454	0	1241
454	0	3697
454	0	1907
454	0	316
454	0	1231
454	0	969
454	0	7802
454	0	2990
454	0	539
454	0	2363
454	0	2678
454	0	850
454	0	933
454	0	3437
454	0	3537
454	0	4651
454	0	4488
454	0	311
454	0	131
454	0	6544
454	0	7237
454	0	6667
454	0	916
454	0	5012
454	0	7936
454	0	8368
454	0	4178
454	0	1497
454	0	2935
454	0	649
454	0	964
454	0	851
454	0	844
454	0	6447
454	1	112
454	1	124
454	1	1398
454	1	2678
454	1	3605
454	1	7948
454	1	332
454	1	31
454	1	1261
454	1	5854
454	1	3119
454	1	126
454	1	518
454	1	844
455	0	3949
455	0	4469
455	0	4413
455	0	4261
455	0	2706
455	0	469
455	0	1536
455	0	3410
455	0	7702
455	0	629
455	0	39
455	1	4377
455	1	4651
455	2	4200
455	2	4513
455	2	6040
455	2	974
455	2	345
456	0	992
456	0	2544
456	0	1741
456	0	8309
456	0	4616
456	0	606
456	1	482
456	1	771
456	1	2753
456	1	3400
456	1	5750
456	1	5834
456	1	7545
456	1	618
456	1	1778
456	1	2877
456	1	3229
456	1	859
456	1	3721
456	1	1937
456	1	4371
456	1	447
456	1	8457
456	1	3587
456	2	2169
456	2	6643
456	2	3621
456	2	2854
456	3	9
457	0	7310
457	0	4657
457	0	613
457	0	4032
457	0	7107
457	0	1385
457	0	777
457	0	135
457	0	578
457	0	8296
457	0	2970
457	0	6279
457	0	3164
457	0	2184
457	0	6127
457	0	3016
457	0	7671
457	1	7310
457	1	1091
457	1	1964
457	1	777
457	1	1321
457	1	3840
457	1	751
457	1	7422
457	1	468
457	1	1709
457	2	311
457	2	1231
457	2	7275
457	2	1722
457	2	3805
457	2	5137
457	2	93
457	2	5477
457	2	2648
457	2	1091
457	2	1709
457	2	459
457	2	309
457	2	1353
457	2	435
458	0	3844
458	0	1493
458	0	3506
458	0	3974
458	0	1883
458	0	1316
458	0	578
458	1	3597
458	1	450
458	1	6282
458	1	2339
458	1	447
458	1	1546
458	1	9
458	2	4086
458	2	2793
458	2	1152
458	2	4786
458	2	2622
458	2	2497
458	2	8483
458	3	901
458	3	7008
458	3	2471
458	3	327
458	3	476
458	3	2570
458	3	825
458	3	473
458	3	1021
459	0	2734
459	0	4170
459	0	2555
459	0	2111
459	0	1778
459	0	2787
459	0	804
459	0	1723
459	0	509
459	1	246
459	1	5012
459	1	1618
459	1	5172
459	1	2646
459	1	5714
459	1	6952
459	1	1777
459	2	3032
459	2	4748
459	2	1269
459	2	1468
459	2	5167
459	2	725
459	2	1543
459	2	361
459	2	419
459	2	457
459	3	120
459	3	1301
459	3	1463
459	3	1723
459	3	5346
459	3	3011
459	3	725
459	3	4831
460	0	46
460	1	9
461	0	1342
461	1	884
461	1	7569
461	1	1249
461	2	3199
462	0	652
462	0	46
462	1	7799
462	1	3885
462	1	836
462	2	7278
462	2	5204
462	2	5114
462	2	8040
462	2	836
462	2	363
462	2	1764
462	2	336
462	2	4492
462	2	9
462	2	934
462	3	1152
462	3	16
462	4	3775
462	4	898
462	4	404
462	4	86
462	4	907
462	5	724
462	5	1281
462	6	498
462	6	2209
462	6	626
462	6	46
462	6	434
462	6	449
462	6	6591
462	6	910
462	6	5569
462	6	2929
463	0	255
463	0	6184
463	0	2161
463	0	4670
463	0	1774
463	0	357
463	0	319
463	0	563
463	0	2613
463	0	447
463	0	26
463	0	2502
463	0	1984
463	0	248
463	0	1033
463	0	7388
463	0	544
463	0	917
463	0	258
463	0	1348
463	0	4163
463	0	4314
463	0	4159
463	0	1118
463	0	725
463	0	6562
463	0	572
463	0	5777
463	0	1524
463	1	3468
463	1	295
463	1	255
463	1	221
463	1	656
463	1	544
463	1	1128
463	1	1524
463	1	1620
463	1	917
463	1	7470
463	1	3159
463	1	5616
463	1	3336
463	1	1118
463	1	447
463	1	563
463	1	6700
463	1	5986
463	1	3986
463	2	4705
463	2	2637
463	2	7934
463	2	248
463	2	4562
463	2	611
463	2	7
463	2	8430
463	2	6156
463	2	381
463	2	2779
463	2	2136
463	2	441
463	2	2319
463	2	319
463	2	802
463	2	7986
463	2	2493
463	2	3159
463	2	2502
463	2	339
463	2	1392
463	2	6610
463	2	221
463	2	5256
463	2	5777
463	2	379
463	2	7459
463	2	5500
463	2	5
463	2	173
463	2	56
463	2	255
463	2	756
463	2	47
463	2	2865
463	2	1212
463	2	210
463	2	69
463	2	2067
463	2	2116
463	2	1295
463	2	3482
463	2	1118
463	2	2993
463	2	1929
463	2	435
463	2	5960
463	2	1837
463	2	563
463	2	2202
463	2	588
463	2	3471
463	2	917
463	2	3075
463	2	1384
463	2	2140
463	2	4232
463	3	258
463	3	913
463	3	4163
463	3	221
464	0	4336
464	0	46
464	0	7458
464	0	1123
464	0	7505
464	0	1344
464	0	5317
464	0	2478
464	0	2587
464	0	3710
464	0	7630
464	0	8416
464	0	2893
464	0	859
464	0	5741
464	0	2572
464	0	2909
464	0	1497
464	0	70
464	0	5515
464	0	6809
464	0	567
464	0	724
464	0	1525
464	1	1525
464	1	5605
464	1	845
464	1	7645
464	1	243
464	1	2648
464	1	3670
464	1	4336
464	1	2576
464	1	2032
464	1	4468
464	1	4757
464	1	2580
464	1	2379
464	2	3439
464	2	2463
464	2	974
464	2	243
464	2	1091
464	2	827
464	2	613
464	2	3971
464	2	1525
464	2	1352
464	3	1420
464	3	1352
464	3	4053
464	3	369
464	3	1668
464	3	243
464	3	1312
464	3	894
464	3	1516
464	3	653
464	3	3484
464	3	4686
464	3	1525
464	3	974
464	3	6064
464	4	1555
464	4	4871
464	4	4336
464	4	1776
464	4	4068
464	4	3135
464	4	2557
464	4	5076
464	4	243
464	4	3829
464	4	827
464	4	6679
464	4	463
464	4	4450
464	4	8442
464	4	3845
464	4	2893
464	4	1525
464	4	5416
464	5	5597
464	5	243
464	5	5149
464	5	120
464	5	5317
464	5	1352
464	5	36
464	5	382
464	5	5416
464	5	3971
464	6	462
464	6	2978
464	6	3971
464	6	367
464	6	1261
464	6	3922
464	6	3905
464	6	7587
464	6	1525
464	6	3784
464	6	382
464	6	678
464	6	4573
464	6	827
464	6	4325
464	6	1217
464	6	4019
464	6	2230
464	6	8470
464	6	974
464	6	1420
464	6	2893
464	6	1352
464	6	139
464	6	706
465	0	895
465	0	3684
465	0	2036
465	0	246
465	0	2586
465	0	6490
465	0	126
465	0	4615
465	0	1671
465	0	125
465	0	1021
465	0	3452
465	0	1113
465	0	3396
465	0	39
465	0	547
465	0	84
465	0	6968
465	0	324
465	0	1463
465	0	5248
465	0	5941
465	0	1558
465	0	678
465	0	1688
465	0	33
465	0	2133
465	0	997
465	1	547
465	1	377
465	1	1319
465	1	246
465	1	324
465	1	2319
465	1	6044
465	1	891
465	1	3396
465	1	5941
465	1	1671
465	1	5196
465	1	2250
465	1	3684
466	0	652
466	0	505
466	0	3574
466	0	46
466	0	1055
466	0	4392
466	0	5569
466	1	9
466	2	8
466	3	605
466	3	57
466	3	4651
466	3	182
466	3	1461
466	4	5666
466	4	311
467	0	3219
467	0	294
467	0	145
467	0	412
467	0	6250
467	0	1658
467	0	1628
467	0	46
467	0	2119
467	1	892
467	1	716
467	1	145
467	1	4827
467	2	145
467	2	4576
467	2	9
467	3	10
467	3	9
467	4	7916
467	4	987
467	5	98
467	5	6165
467	5	1530
467	5	3119
467	5	1528
467	6	1027
467	6	8
467	6	2065
467	6	738
467	6	1
467	6	6923
467	6	363
467	6	412
467	6	4427
468	0	2477
468	0	6760
468	0	652
468	0	1205
468	0	2782
468	0	1990
468	0	46
468	1	380
468	1	1205
468	1	3985
468	2	2443
468	2	482
468	2	2267
468	2	2388
468	2	1278
468	2	445
468	2	1777
468	3	447
468	3	4411
468	3	974
468	3	2642
468	3	2654
468	3	2956
468	4	767
468	4	1058
468	4	4286
468	4	1633
468	5	2826
468	5	1321
468	5	482
468	5	3406
468	5	182
468	5	6361
468	6	1321
468	7	2198
468	7	7421
468	7	974
468	7	2196
468	7	4031
468	7	637
468	7	482
468	8	2198
468	8	1067
468	8	2196
468	8	182
468	8	4286
468	8	2443
468	8	120
468	8	126
469	0	8206
469	0	8396
469	0	8521
469	0	4926
469	0	1772
469	1	8072
469	1	8432
470	0	2871
470	0	469
470	0	864
470	0	813
470	0	1141
470	0	1645
470	1	2462
470	1	83
470	1	3213
470	1	6638
470	1	1619
470	1	593
470	2	4191
470	2	2569
470	3	2185
470	4	2569
470	4	1619
471	0	1698
471	0	9
471	0	2572
471	0	4679
471	1	5503
471	1	411
471	1	1698
471	1	884
471	1	8498
471	1	5978
471	2	6686
471	2	7326
471	2	7013
471	2	2669
471	3	4493
471	3	4371
471	3	1698
471	3	2772
471	3	739
472	0	1228
472	0	4034
472	1	250
472	1	207
473	0	447
473	0	3995
473	0	1643
473	0	4145
473	0	652
473	0	46
473	1	3154
473	1	4517
473	1	3861
473	2	652
473	2	8357
473	2	2547
473	2	2427
473	2	4390
473	2	5706
473	2	5334
473	2	124
473	2	121
473	2	129
473	2	1578
473	2	116
473	2	4329
473	2	7660
473	2	139
473	2	1949
474	0	2860
474	1	1063
474	1	2120
474	2	441
474	2	1339
474	3	4184
474	3	4259
474	4	4887
474	4	849
474	4	4259
474	5	111
474	5	892
474	5	6292
474	5	970
474	6	366
474	6	362
474	6	290
474	6	3583
474	6	3018
474	6	6578
474	6	6813
474	6	1746
474	6	896
474	6	3708
474	6	777
474	6	4120
474	7	546
474	7	377
474	7	293
474	8	2980
474	8	1925
474	8	111
474	8	4036
474	9	1063
474	10	4380
475	0	50
475	0	2188
475	1	5149
475	1	1579
475	2	884
475	2	111
475	2	4596
475	2	7424
475	2	189
475	2	2641
475	2	35
475	2	1421
475	2	3290
475	2	1530
475	2	659
475	2	2336
475	2	2057
475	2	473
475	3	541
475	3	1530
475	3	9
475	3	1291
475	3	4831
475	3	3509
475	3	1507
475	3	3901
475	3	2581
475	3	1190
475	3	7424
475	3	1409
475	3	1811
475	3	298
475	3	2577
475	3	138
475	3	3524
475	3	473
475	3	145
475	3	2641
475	3	170
475	3	82
475	3	5845
475	3	1491
475	3	3843
475	4	1129
475	4	2641
476	0	4137
476	0	4947
476	0	6422
476	0	5229
476	0	3356
476	0	5007
476	0	2789
476	0	3373
476	0	4540
476	0	891
476	0	987
476	0	2742
476	0	5895
476	0	3468
476	0	4295
476	0	5800
476	0	594
476	0	1324
476	0	2639
476	1	4076
476	1	334
476	1	411
476	1	6199
476	1	3574
476	1	1801
476	1	751
476	1	808
476	2	4295
476	2	2885
476	2	630
476	2	769
476	2	2789
476	2	334
476	2	3838
476	2	1595
476	2	808
476	2	4387
476	2	4887
476	2	273
476	3	2538
476	3	2426
476	3	5314
476	3	4076
476	3	4407
476	3	860
476	3	2131
476	3	723
476	4	33
476	4	6521
476	4	464
476	4	8437
476	4	1307
476	4	348
476	4	989
476	4	1776
476	4	5901
476	4	1583
476	4	2426
476	4	786
476	4	4076
477	0	40
477	0	583
477	0	2756
477	0	2787
477	0	1738
477	0	5710
477	0	4190
477	0	3981
477	0	6071
477	0	3647
477	0	4175
477	0	1015
477	0	5002
477	0	2041
477	0	7357
477	0	8624
477	0	6527
477	0	70
477	1	221
477	1	626
477	1	1138
477	1	6538
477	1	8632
477	1	8191
477	1	6036
477	2	8191
477	2	221
477	2	6473
477	2	7959
477	2	327
477	2	40
477	2	2871
477	2	3943
477	2	1138
477	2	6036
477	3	5030
477	3	5536
477	3	6666
477	3	2756
477	3	2396
477	3	1521
477	3	1702
477	3	4339
477	3	518
477	3	2052
477	3	5755
477	3	7551
477	3	271
477	3	2697
477	3	1319
477	3	5388
477	3	958
477	3	1903
477	3	626
477	3	1942
477	3	184
477	4	7873
477	4	293
477	4	7498
477	5	3820
477	5	1167
477	5	337
477	5	6527
477	5	2697
477	5	676
477	5	2209
477	5	345
477	5	3317
477	5	1169
478	0	46
478	1	9
478	2	13
478	3	746
478	3	2105
478	4	359
478	4	2230
478	4	3251
478	4	4328
478	4	5292
478	4	1688
478	5	1419
478	6	4874
478	6	4845
478	6	606
478	6	3555
478	7	728
478	7	3878
478	7	1885
478	8	3534
478	9	4007
478	9	2396
478	9	2230
479	0	751
479	0	3348
479	0	65
479	0	1024
479	0	19
479	0	163
479	0	1049
479	0	46
479	0	764
479	0	7234
479	1	181
479	1	1321
479	1	7724
479	2	1221
479	2	369
479	2	1399
479	2	8445
479	2	2757
479	2	2705
479	2	5271
479	2	312
479	2	126
479	2	5208
479	2	3236
479	3	38
479	3	790
479	3	467
480	0	4164
480	0	5819
480	0	128
480	0	1873
480	0	3949
480	0	46
480	0	1969
480	0	4258
480	0	2170
480	1	2918
480	1	322
480	1	2771
480	1	4493
480	1	6276
480	1	347
480	1	4727
480	2	5992
480	2	7412
480	2	4151
480	2	2489
480	2	4125
480	2	5595
480	2	322
480	2	600
480	2	19
480	2	4493
480	2	5554
480	3	959
480	3	2842
480	3	1947
480	3	789
480	3	2501
480	3	7049
480	3	1946
480	3	1571
480	3	3433
481	0	995
481	0	3550
481	0	663
481	0	1344
481	0	3105
481	0	236
481	0	6852
481	0	3214
481	0	3448
481	0	7954
481	0	3951
481	0	5081
481	0	1205
481	0	1578
481	0	2746
481	0	1949
481	0	277
481	0	2002
481	0	3828
481	0	139
481	0	859
481	0	6288
481	0	2675
481	0	2393
481	0	3371
481	0	921
481	0	202
481	1	83
481	1	834
481	1	2048
481	1	2497
481	1	4061
481	1	8057
481	1	1526
481	1	7073
481	1	3922
481	1	555
481	1	843
481	1	1403
481	1	6807
481	1	351
481	1	995
481	1	668
481	1	2295
481	1	8514
481	1	2457
481	1	3828
481	1	664
481	1	246
481	1	5329
481	1	7457
481	1	1412
481	1	1091
481	2	1181
481	2	5756
481	2	651
481	2	737
481	2	46
482	0	389
482	0	2197
482	0	6212
482	0	4078
482	0	361
482	0	46
482	0	2639
482	0	5008
482	0	2586
482	1	860
482	1	786
482	1	4808
482	1	1700
482	1	3283
482	1	1860
482	1	515
482	1	3289
482	1	4513
482	1	6891
482	2	2209
482	2	677
482	2	8375
482	2	2792
482	2	6487
482	2	1218
482	2	1613
482	2	652
482	2	3250
482	2	2272
482	2	46
482	2	870
482	2	8335
483	0	578
483	0	2763
483	0	7688
483	0	5693
483	0	9
483	0	2298
483	1	447
483	1	1916
483	1	3105
483	1	2763
483	2	447
483	2	1919
483	2	485
483	2	2447
483	2	2238
483	2	3420
483	2	4427
483	2	2457
483	2	2944
483	3	680
483	3	4998
483	3	440
483	3	1024
483	4	440
483	4	6122
483	4	9
483	4	2298
483	4	93
483	4	2823
483	5	46
484	0	2748
484	0	2572
484	0	46
484	0	556
484	1	1923
484	1	1534
484	1	5805
484	1	3252
484	1	572
484	1	5149
484	1	6127
484	1	1281
484	1	2198
484	2	2230
484	2	2393
484	2	652
484	2	597
484	2	434
484	2	924
484	2	6661
484	2	1578
484	2	3905
484	2	139
484	2	8601
484	2	3897
484	2	126
484	2	3252
484	2	1801
484	2	5569
484	3	1421
484	3	835
484	3	676
484	3	1095
484	3	885
484	3	807
484	3	2196
484	3	2488
484	3	1190
484	3	887
484	3	1113
484	3	3851
484	3	3570
484	3	4599
484	3	1321
484	3	3288
484	3	3421
484	4	316
484	4	1628
484	4	1047
484	4	182
484	4	239
484	4	2360
484	4	464
484	4	235
484	4	1024
484	4	3590
484	4	113
484	4	1217
484	4	6212
484	4	357
484	4	208
484	4	1480
484	4	7471
484	4	6625
484	4	1776
484	4	2714
484	4	172
484	4	1614
484	4	342
484	4	6097
484	4	6734
484	4	3084
484	4	1887
484	4	2465
484	4	309
484	4	1769
484	5	2583
484	6	1113
484	6	696
484	6	1039
484	7	209
484	7	4283
484	7	2118
484	7	382
484	7	1038
484	7	1484
484	7	817
484	7	1850
484	7	5533
484	8	5028
484	8	2595
484	8	203
484	8	586
484	8	582
484	8	266
484	8	5890
484	9	5393
484	9	1344
484	9	7983
484	9	2325
484	9	6776
484	9	2766
484	9	1678
484	9	8247
484	9	3056
484	9	1395
484	9	914
484	9	6890
484	10	814
484	10	1275
484	10	2823
484	10	1377
484	10	4125
